week,hidrology,HE_RALCO,HS_PALMUCHO,HE_PANGUE,HS_ANGOSTURA,HE_ELTORO,HS_ABANICO,HS_ANTUCO,HS_RUCUE,HS_QUILLECO,TUCAPEL,HS_LAJA_1,HS_EL_DIUTO,HE_CIPRESES,HS_OJOS_DE_AGUA,B_C_ISLA,HS_ISLA,HS_CURILLINQUE,HS_LOMA_ALTA,LMAULE,HS_LA_MINA,B_M_ISLA,B_MAULE,C_MELADO,HS_LOS_HIERROS,HS_LOS_HIERROS_2,HS_ROBLERIA,HE_PEHUENCHE,HE_COLBUN,HS_MACHICURA,HS_SAN_IGNACIO,HS_CHIBURGO,HS_SAN_CLEMENTE,HE_PILMAIQUEN,HS_RUCATAYO,HS_BLANCO,HS_HORNITOS,HS_JUNCAL,HS_LOS_QUILOS,HS_CHACABUQUITO,HS_LA_CONFLUENCIA,HS_LA_HIGUERA,HE_RAPEL,HS_CHACAYES,HE_CANUTILLAR,HP_ALFALFAL,HP_ALLIPEN,HP_MHAH,HP_ALTO_RENAICO,HS_ANCOA,HP_AUX_DEL_MAIPO,HP_BIFURCADA,HP_BOQUIAMARGO,HP_BUREO,HP_CALIBORO,HP_CALLAO,HP_CAPULLO,HP_CARENA,HP_CARILAFQUEN,HP_CAVANCHA,HP_CHANLEUFU,HP_CHAPIQUINA,HP_COLLIL,HP_CONTRA,HP_CONVENTO_VIEJO,HP_COYA,HP_CUMBRES,HP_CUMPEO,HP_CURILEUFU,HP_DONA_HILDA,HP_DONGO,HP_DONGUIL,HP_DON_WALTERIO,HP_DOSAL,HP_DOS_VALLES,HP_EL_AGRIO,HP_EL_ARRAYAN,HP_EL_CANELO,HP_EL_COLORADO,HP_EL_GALPON,HP_EL_LLANO,HP_EL_MANZANO,HP_EL_MIRADOR,HP_EL_PASO,HP_EL_RINCON,HP_EL_TARTARO,HP_MHT2,HP_ENSENADA,HP_EYZAGUIRRE,HP_FLORIDA_1,HP_FLORIDA_2,HP_FLORIDA_3,HP_GUAYACAN,HP_BONITO_MC1,HP_BONITO_MC2,HP_ITATA,HP_LAS_FLORES,HP_LAS_VERTIENTES,HP_LA_ARENA,HP_LA_MONTANA_1,HP_LA_MONTANA_2,HP_LA_PALOMA,HP_LA_VINA,HP_LICAN,HP_LIRCAY,HP_LLEUQUEREO,HP_LOS_BAJOS,HP_LOS_CORRALES_1,HP_LOS_CORRALES_2,HP_LOS_MOLLES,HP_LOS_MORROS,HP_LOS_PADRES,HP_MAISAN,HP_MAITENES,HP_MALALCAHUELLO,HP_MALLARAUCO,HP_MAMPIL,HP_MARIA_ELENA,HP_MARIPOSAS,HP_MELO,HP_MOLINERA_VILLARRICA,HP_MSA_1,HP_MUCHI,HP_MULCHEN,HP_MUNILQUE_1,HP_MUNILQUE_2,HP_NALCAS,HP_PEHUI,HP_PEUCHEN,HP_PICHILONCO,HP_PICOIQUEN,HP_PIUTEL,HP_PROVIDENCIA,HP_PUCLARO,HP_PULELFU,HP_PULLINQUE,HP_PUNTILLA,HP_PURISIMA,HP_QUELTEHUES,HP_RECA,HP_RENAICO,HP_RININAHUE,HP_RIO_COLORADO,HP_RIO_HUASCO,HP_RIO_TRUENO,HP_SANTA_ELENA,HP_SANTA_ISABEL,HP_MHSR,HP_SAN_ANDRES,HP_SAUCEANDES,HP_SAUZAL,HP_SAUZALITO,HP_TRAILELFU,HP_TRANQUIL,HP_TRUFULTRUFUL,HP_VOLCAN,HP_ALFALFAL_2,HP_LAS_LAJAS,HS_LOS_CONDORES,HP_CIPRESILLOS,HP_EL_PINAR,HP_CORRENTOSO,HP_HIDROPALMAR,HP_LAS_NIEVES,HP_AILLIN,HP_CH_LOS_LAGOS,HP_COSAPILLA,HP_LA_COMPANIA_2,HP_CH_EL_ATAJO,HP_CH_CORRALES,HP_PALACIOS,BESS_ALFALFAL,HP_CH_ALTO_BONITO,HP_CHILCO,HP_DIGUA,HP_EL_BRINCO,HP_HIDROMOCHO,HP_LA_CONFIANZA,HP_PANGUIPULLI,HP_QUILLAILEO,HP_TRUPAN,HP_MORAGA,HP_PIEDRAS_NEGRAS,HP_SAN_JOSE,HP_SAN_LUIS,HP_RININAHUE_2
30,1990,505.38,0,53.97,210.57,101.74,5.94,91.33,29.78,0,43.7,5.97,0,20.73,0,0,0,0,0,9.97,22.3,2.71,9.59,84.46,0,0,0,0,25.24,0,0,0,0,179.4,0,0.79,2.31,0,2.17,0,5.57,11.52,93.43,22.53,67.4,9.6,2.66,1.1,1.3,0,2.2,0.24,0.35,2.13,1.2,1.18,8.87,9.02,19.23,1.8,7.12,0.66,7,0.32,16.92,4.16,1.67,2.4,0.22,0.17,6,0.25,2.95,0.02,0.3,1.77,0.15,5.57,2,1.25,0.61,4.9,2.95,5.48,0.28,0.02,0.9,4.93,0,0,9.1,2.42,9.55,5.49,0.83,45,0.82,1.66,3.78,1.16,1.08,1.53,0.55,18,9.78,1.35,4.8,0.75,0.92,3.49,1.54,2.02,0.59,13.07,8.98,3.4,33.27,0.31,3.48,2.8,0.48,3,0.51,2.9,0.53,0.53,3,1.1,51.65,1.14,17.82,0.49,26.25,3.57,7.11,38.76,16.06,0.38,28.99,1.6,6.3,0.86,3.44,2.55,5.6,1.9,1.26,0.5,3.76,0.33,25.71,4,1.22,2.94,0.85,7.71,7.52,13.28,0,3.02,11.4,1.47,2.38,4.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,17.78,0.18,11.04,1.04,0.34,0.78,8,0.6,0.6,0.6,0.6,0.6
31,1990,343.98,0,31.73,143.89,55.6,3.38,53.37,16.57,0,21.07,11.46,0,17.77,0,0,0,0,0,8.52,20.8,2.53,9.42,72.16,0,0,0,0,21.06,0,0,0,0,179.4,0,0.74,2.4,0,2.21,0,5.57,11.52,82.48,22.53,38.79,9.6,2.66,1.1,1.3,0,2.09,0.24,0.35,2.13,1.2,1.18,8.87,9.02,19.23,1.8,4.57,0.66,7,0.32,16.92,4.16,1.67,2.4,0.22,0.17,6,0.25,2.95,0.02,0.3,1.77,0.15,5.57,2,1.25,0.62,4.9,2.95,5.48,0.28,0.02,0.9,4.93,0,0,9.21,2.42,9.55,5.49,0.83,35.68,0.82,1.66,2.22,1.16,1.08,1.53,0.55,18,9.78,1.35,4.71,0.75,0.92,3.49,1.54,2.02,0.59,13.07,8.98,3.4,33.27,0.31,3.48,2.8,0.51,3,0.51,2.9,0.53,0.53,3,1.1,51.65,1.14,17.82,0.49,26.25,3.57,7.11,38.76,16.37,0.4,28.99,1.6,6.3,0.86,5.75,2.55,5.6,1.9,1.26,0.5,3.76,0.33,25.71,4,1.22,2.94,0.85,7.71,7.52,13.28,0,3.02,11.4,1.47,2.38,4.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,17.78,0.18,11.04,1.04,0.34,0.78,8,0.6,0.6,0.6,0.6,0.6
32,1990,308.92,0,33.2,131.7,57.45,3.63,57.33,17.48,0,20.97,5.3,0,15.32,0,0,0,0,0,7.3,19.09,2.32,10.1,68.26,0,0,0,0,18.81,0,0,0,0,179.4,0,1.31,2.26,0,2.33,0,5.57,11.52,75.38,22.53,33.32,9.6,2.66,1.1,1.3,0,2.23,0.24,0.35,2.13,1.2,1.18,8.87,9.02,19.23,1.8,1.82,0.66,7,0.32,16.92,4.16,1.67,2.4,0.22,0.17,6,0.25,2.95,0.02,0.3,1.77,0.15,5.57,2,1.25,0.69,4.9,2.95,5.48,0.28,0.02,0.9,4.93,0,0,10.2,2.42,9.55,5.49,0.83,38.22,0.82,1.66,1.92,1.16,1.08,1.53,0.55,18,9.78,1.35,4.81,0.75,0.92,3.49,1.54,2.02,0.59,13.07,8.98,3.4,33.27,0.31,3.48,2.8,0.44,3,0.51,2.9,0.53,0.53,3,1.1,51.65,1.14,17.82,0.29,26.25,3.57,7.11,38.76,17.01,0.27,28.99,1.6,6.3,0.86,5.05,2.55,5.6,1.9,1.26,0.5,3.76,0.33,25.71,4,1.22,2.94,0.69,7.71,7.52,13.28,0,3.02,11.4,1.47,2.38,4.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,17.78,0.18,11.04,1.04,0.34,0.78,8,0.6,0.6,0.6,0.6,0.6
33,1990,302.13,0,41.86,160.16,83.28,4.86,88.51,28.21,0,34.39,3.54,0,18.28,0,0,0,0,0,9.13,25.24,3.06,19.62,120.38,0,0,0,0,26.15,0,0,0,0,157.9,0,1.8,2.3,0,3.5,0,8.32,17.45,188.38,31.16,70.78,10.4,2.66,1.1,1.3,0,2.4,0.24,0.89,2.2,1.2,1.28,9.03,8.97,19.22,1.8,5.01,0.57,7,0.32,5.07,12,1.81,3.74,0.22,0.22,6,0.25,2.95,0.03,0.5,1.95,0.15,4.7,2,1.24,0.69,4.9,2.95,7.64,0.28,0.02,0.9,2.08,0.43,0,9.36,2.42,9.87,5.93,0.94,44.7,0.9,1.66,4.72,2.57,1.9,2.38,0.55,18,11.23,1.53,4.93,0.8,0.86,4.03,1.59,2.18,0.59,12.73,8.97,3.4,43.89,0.31,3.69,2.66,0.51,3,0.56,3,0.55,0.55,3.27,1.1,71.48,1.14,17.82,0.49,19.12,4.06,8.27,39.85,17.77,0.33,33.79,1.6,6.3,0.86,12.84,2.76,5.6,1.99,1.05,0.5,4.88,0.56,47.24,7.35,2.5,2.94,0.85,8.98,7.63,14.42,0,5.56,11.78,1.59,2.58,4.63,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,20,0.18,7.14,1.04,0.34,0.53,8,0.6,0.6,0.6,0.6,0.6
34,1990,835.24,0,76.99,412.36,190.48,11.7,193.46,66.68,0,97.89,6.75,0,29.06,0,0,0,0,0,14.36,44,5.33,39.58,235.94,0,0,0,0,39.46,0,0,0,0,157.9,0,2.14,2.12,0,3.28,0,8.32,17.45,152.25,31.16,80.86,10.4,2.66,1.1,1.3,8.68,1.95,0.24,0.89,2.2,1.2,1.28,9.03,8.97,19.22,1.8,7.12,0.57,7,0.32,5.07,12,1.81,3.74,0.22,0.22,6,0.25,2.95,0.03,0.5,1.95,0.15,4.7,2,1.24,0.57,4.9,2.95,7.64,0.28,0.02,0.9,2.08,0.38,0,7.83,2.12,9.87,5.93,0.94,45,0.9,1.66,5.37,2.57,1.9,2.38,0.55,18,11.23,1.53,4.66,0.8,0.86,4.03,1.59,2.18,0.59,12.73,8.97,3.4,43.89,0.31,3.69,2.66,0.48,3,0.56,3,0.55,0.55,3.27,1.1,71.48,1.14,17.82,0.49,19.12,4.06,8.27,39.85,17.13,0.14,33.79,1.6,6.3,0.86,11.6,2.76,5.6,1.99,1.05,0.5,4.88,0.56,47.24,7.35,2.5,2.94,0.85,8.98,7.63,14.42,0,5.56,11.78,1.59,2.58,4.63,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,20,0.18,7.14,1.04,0.34,0.53,8,0.6,0.6,0.6,0.6,0.6
35,1990,537.17,0,51.86,269.98,105.28,6.4,115.13,34.38,0,41.49,3.06,0,20.41,0,0,0,0,0,9.28,32.22,3.91,29.12,136.89,0,0,0,0,22.62,0,0,0,0,180.46,0,2.46,2.61,0,3.99,0,9.51,19.94,157.85,35.62,45.73,11.89,3.04,1.1,1.49,17.02,2.51,0.27,1.02,2.51,1.37,1.46,10.32,10.25,21.97,1.8,8.14,0.65,8,0.37,5.8,13.71,2.07,4.28,0.25,0.25,6.86,0.29,3.37,0.03,0.57,2.23,0.17,5.37,2.29,1.42,0.91,5.6,3.37,8.73,0.32,0.03,0.9,2.38,0.57,0,12.42,2.86,11.28,6.78,1.07,51.43,1.02,1.9,3.11,2.94,2.17,2.72,0.63,20.57,12.83,1.75,5.54,0.91,0.98,4.6,1.82,2.49,0.67,14.55,10.25,3.89,50.16,0.35,4.21,3.04,0.46,3.43,0.64,3.43,0.63,0.63,3.74,1.26,81.7,1.3,20.37,0.52,21.85,4.63,9.45,45.55,20.15,0.14,38.62,1.83,7.2,0.99,12.71,3.16,6.4,2.27,1.2,0.5,5.58,0.64,53.98,8.4,2.86,3.36,0.97,10.27,8.72,16.48,0,6.35,13.46,1.82,2.94,5.3,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,20,0.21,7.14,1.04,0.34,0.53,8,0.6,0.6,0.6,0.6,0.6
36,1990,350.53,0,38.3,179.12,85.41,4.96,89.14,24.01,0,32.16,1.89,0,17.15,0,0,0,0,0,6.74,26.5,3.21,21.02,101.41,0,0,0,0,16.25,0,0,0,0,138.16,0,2.6,2.42,0,3.94,0,7.29,15.27,101.47,27.27,35.55,9.1,2.33,1.1,1.14,13.03,2.2,0.21,0.78,1.93,1.05,1.12,7.9,7.85,16.82,1.8,2.71,0.5,6.13,0.28,4.44,10.5,1.58,3.27,0.19,0.19,5.25,0.22,2.58,0.03,0.44,1.7,0.13,4.11,1.75,1.08,0.65,4.29,2.58,6.69,0.25,0.02,0.9,1.82,0.38,0,8.82,2.12,8.64,5.19,0.82,35,0.78,1.45,2.42,2.25,1.66,2.08,0.48,15.75,9.83,1.34,4.43,0.7,0.75,3.52,1.39,1.91,0.52,11.14,7.85,2.98,38.41,0.27,3.22,2.33,0.4,2.62,0.49,2.63,0.48,0.48,2.87,0.96,62.55,1,15.59,0.25,16.73,3.55,7.23,34.87,15.85,0.16,29.57,1.4,5.51,0.76,10.09,2.42,4.9,1.74,0.92,0.5,4.27,0.49,41.33,6.43,2.19,2.58,0.74,7.86,6.68,12.62,0,4.86,10.31,1.39,2.25,4.06,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,20,0.16,7.14,1.04,0.34,0.53,8,0.6,0.6,0.6,0.6,0.6
37,1990,440.62,0,42.93,171.84,118.4,8.13,101.93,23.37,0,41.09,2.97,0,31.16,0,0,0,0,0,9.36,46.1,5.54,27.47,130.03,0,0,0,0,23.55,0,0,0,0,164.11,0,4,4.02,0,6.11,0,13.44,28.2,78.57,47.76,42.57,14.51,3.04,1.1,1.49,19.65,2.92,0.27,1,1.53,1.37,1.77,9.22,9.68,15.98,1.8,6.05,0.61,6.06,0.37,11.6,13.71,2.31,4.55,0.25,0.21,6.09,0.29,3.37,0.06,1.14,1.38,0.17,2.75,2.29,1.43,0.86,5.6,1.92,16.32,0.32,0.02,0.9,2.95,0.57,0,11.47,2.77,17.81,7.95,1.36,50.85,1.08,1.9,2.97,2.13,1.8,3.17,0.63,20.57,20.76,1.04,5.8,0.91,1.06,4.3,3.46,1.49,0.31,17.05,9.78,3.89,32.66,0.35,7.2,2.88,0.5,3.43,0.67,2.09,0.38,0.38,4.61,1.26,53.6,1.3,17.88,0.19,4.8,4.56,8.66,38.64,20.81,0.12,44.54,1.83,7.2,0.99,11.72,3.34,6.4,1.31,0.96,0.5,10.06,0.92,63.41,9.86,0.78,3.36,0.97,11.84,7.16,17.3,0,7.46,13.03,1.85,2.62,5.47,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,8.94,0.21,7.54,1.04,0.34,0.47,8,0.6,0.6,0.6,0.6,0.6
38,1990,299.93,0,30.6,119.09,73.18,4.83,60.54,12.27,0,24.06,9,0,23.39,0,0,0,0,0,6.16,34.08,4.09,17.96,93.16,0,0,0,0,17.09,0,0,0,0,143.6,0,2.89,3.16,0,4.34,0,11.77,24.67,59.52,41.79,97.09,12.7,2.66,1.1,1.3,17.74,2.45,0.24,0.87,1.34,1.2,1.55,8.06,8.47,13.98,1.8,4.99,0.53,5.3,0.32,10.15,12,2.02,3.98,0.22,0.18,5.33,0.25,2.95,0.05,1,1.21,0.15,2.4,2,1.25,0.73,4.9,1.68,14.28,0.28,0.02,0.9,2.58,0.5,0,9.72,2.42,15.58,6.96,1.19,42.23,0.94,1.66,6.59,1.87,1.57,2.77,0.55,18,18.17,0.91,5,0.8,0.93,3.76,3.03,1.31,0.27,14.92,8.56,3.4,28.58,0.31,6.3,2.52,0.41,3,0.59,1.83,0.33,0.33,4.04,1.1,46.9,1.14,15.64,0.29,4.2,3.99,7.58,33.81,18.12,0.13,38.97,1.6,6.3,0.86,11.24,2.93,5.6,1.15,0.84,0.5,8.8,0.8,55.48,8.63,0.69,2.94,0.85,10.36,6.26,15.14,0,6.53,11.4,1.62,2.29,4.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,8.94,0.18,7.54,1.04,0.34,0.47,8,0.6,0.6,0.6,0.6,0.6
39,1990,279.62,0,24.12,110.05,73.37,4.67,58.53,10.88,0,23.99,5.32,0,35.45,0,0,0,0,0,8.9,49.51,5.95,23.97,125.55,0,0,0,0,22.37,0,0,0,0,143.6,0,3.88,4.15,0,6.16,0,11.77,24.67,61.29,41.79,48.75,12.7,2.66,1.1,1.3,18.15,3.19,0.24,0.87,1.34,1.2,1.55,8.06,8.47,13.98,1.8,5.19,0.53,5.3,0.32,10.15,12,2.02,3.98,0.22,0.18,5.33,0.25,2.95,0.05,1,1.21,0.15,2.4,2,1.25,1.15,4.9,1.68,14.28,0.28,0.02,0.9,2.58,0.5,0.38,15.59,2.42,15.58,6.96,1.19,21.44,0.94,1.66,3.37,1.87,1.57,2.77,0.55,18,18.17,0.91,5.47,0.8,0.93,3.76,3.03,1.31,0.27,14.92,8.56,3.4,28.58,0.31,6.3,2.52,0.41,3,0.59,1.83,0.33,0.33,4.04,1.1,46.9,1.14,15.64,0.46,4.2,3.99,7.58,33.81,17.5,0.38,38.97,1.22,6.3,0.86,11.27,2.93,5.6,1.15,0.84,0.5,8.8,0.8,55.48,8.63,0.69,2.94,0.85,10.36,6.26,15.14,0,6.53,11.4,1.62,2.29,4.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,8.94,0.18,7.54,1.04,0.34,0.47,8,0.6,0.6,0.6,0.6,0.6
40,1990,274.91,0,27.72,109.67,69.93,4.31,53.97,9.6,0,23.8,13.52,0,39.02,0,0,0,0,0,10.03,51.19,6.15,23.69,140.44,0,0,0,0,22.61,0,0,0,0,143.6,0,5.47,6.84,0,9.48,0,11.77,24.67,63.18,41.79,43.33,12.7,2.66,1.1,1.3,18.55,3.25,0.24,0.87,1.34,1.2,1.55,8.06,8.47,13.98,1.8,5.32,0.53,5.3,0.32,10.15,12,2.02,3.98,0.22,0.18,5.33,0.25,2.95,0.05,1,1.21,0.15,2.4,2,1.25,1.2,4.9,1.68,14.28,0.28,0.02,0.9,2.58,0.5,0,16.83,2.42,15.58,6.96,1.19,15.07,0.94,1.66,3.01,1.87,1.57,2.77,0.55,18,18.17,0.91,5.47,0.8,0.93,3.76,3.03,1.31,0.27,14.92,8.56,3.4,28.58,0.31,6.3,2.52,0.4,3,0.59,1.83,0.33,0.33,4.04,1.1,46.9,1.14,15.64,0.26,4.2,3.99,7.58,33.81,17.59,0.42,38.97,1.05,6.3,0.86,13.1,2.93,5.6,1.15,0.84,0.5,8.8,0.8,55.48,8.63,0.69,2.94,0.85,10.36,6.26,15.14,0,6.53,11.4,1.62,2.29,4.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,8.94,0.18,7.54,1.04,0.34,0.47,8,0.6,0.6,0.6,0.6,0.6
41,1990,230.62,0,32.36,87.95,60.2,5.07,39.92,7.74,0,21.49,13.44,0,39.4,0,0,0,0,0,11.3,47.93,6.12,21.72,93.77,0,0,0,0,13.61,0,0,0,0,106.6,0,4.19,5.74,0,5.95,0,36.42,37.71,44.93,75.79,37.76,23.6,2.62,1.1,1.3,26,3.23,0.24,0.93,0.88,1.2,1.35,5.83,8.31,11.86,1.8,2.9,0.59,4,0.32,10.15,6.43,2.43,5.32,0.22,0.17,3.44,0.25,2.65,0.2,4,0.98,0.13,0,2,1.25,0.96,4.25,1,45.24,0.28,0.02,0.9,1.66,0.86,0,11.83,2.42,26.46,6.06,0.97,14.12,0.81,1.66,2.53,2.12,1.76,3.34,0.55,13.51,19,0.84,5.47,0.56,0.66,3.06,3.19,0.75,0.16,15.62,5.29,3.4,18.84,0.31,6.3,2.52,0.34,2.94,0.5,1.19,0.22,0.22,3.46,1.1,31.59,1.14,9.56,0.1,5.4,4.62,5.3,24.63,18.05,0.39,42.57,1.13,6.3,0.86,12.33,2.85,3.57,0.62,0.84,0.5,18.96,0.98,64.06,9.97,0.36,1.9,0.85,11.32,6.49,25.53,0,7.54,8.55,1.41,1.99,4.63,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,11.92,0.18,7.16,1.04,0.34,0.38,8,0.6,0.6,0.6,0.6,0.6
42,1990,176.35,0,23.36,67.66,49.66,4.06,31.95,5.88,0,18.31,9.97,0,36.45,0,0,0,0,0,10.61,42.38,5.41,18.47,84.32,0,0,0,0,10.35,0,0,0,0,93.28,0,3.93,5.28,0,5.43,0,31.87,33,39.76,66.32,30.84,20.65,2.29,1.1,1.14,22.75,2.83,0.21,0.81,0.77,1.05,1.18,5.1,7.27,10.38,1.8,2.1,0.52,3.5,0.28,8.88,5.63,2.12,4.66,0.19,0.15,3.01,0.22,2.32,0.17,3.5,0.85,0.12,0,1.75,1.09,1.15,3.72,0.88,39.59,0.25,0.02,0.9,1.45,0.66,0.98,14.15,1.86,23.15,5.31,0.85,7.53,0.71,1.45,2.07,1.85,1.54,2.92,0.48,11.82,16.63,0.74,4.79,0.49,0.58,2.67,2.79,0.65,0.14,13.66,4.63,2.98,16.49,0.27,5.51,2.21,0.3,2.57,0.44,1.04,0.19,0.19,3.03,0.96,27.64,1,8.36,0.14,4.73,4.04,4.64,21.55,14.38,0.37,37.25,0.97,5.51,0.76,10.47,2.5,3.13,0.55,0.74,0.5,16.59,0.86,56.05,8.72,0.31,1.67,0.74,9.9,5.67,22.34,0,6.59,7.48,1.23,1.74,4.06,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,11.92,0.16,7.16,1.04,0.34,0.38,8,0.6,0.6,0.6,0.6,0.6
43,1990,189.38,0,24.04,72.79,52.88,4.23,33.37,5.9,0,22.32,10.81,0,45.49,0,0,0,0,0,13.18,49.93,6.38,21.31,112.06,0,0,0,0,12.36,0,0,0,0,106.6,0,10.96,11.26,0,11.33,0,36.42,37.71,53.71,75.79,22.63,23.6,2.62,1.1,1.3,26,3.23,0.24,0.93,0.88,1.2,1.35,5.83,8.31,11.86,1.8,2.56,0.59,4,0.32,10.15,6.43,2.43,5.32,0.22,0.17,3.44,0.25,2.65,0.2,4,0.98,0.13,0,2,1.25,1.91,4.25,1,45.24,0.28,0.02,0.9,1.66,0.99,2.57,21.46,2.5,26.46,6.06,0.97,7.24,0.81,1.66,1.55,2.12,1.76,3.34,0.55,13.51,19,0.84,5.47,0.56,0.66,3.06,3.19,0.75,0.16,15.62,5.29,3.4,18.84,0.31,6.3,2.52,0.31,2.94,0.5,1.19,0.22,0.22,3.46,1.1,31.59,1.14,9.56,0.24,5.4,4.62,5.3,24.63,15.59,0.42,42.57,0.61,6.3,0.86,12.79,2.85,3.57,0.62,0.84,0.5,18.96,0.98,64.06,9.97,0.36,1.9,0.85,11.32,6.49,25.53,0,7.54,8.55,1.41,1.99,4.63,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,11.92,0.18,7.16,1.04,0.34,0.38,8,0.6,0.6,0.6,0.6,0.6
44,1990,145.65,0,18.29,56.71,40.34,3.2,25.22,4.31,0,20.87,10.78,0,37.95,0,0,0,0,0,10.75,38.56,4.93,16.37,92.93,0,0,0,0,10.01,0,0,0,0,93.28,0,14.18,11.13,0,10.94,0,31.87,33,51.43,66.32,22.39,20.65,2.29,1.1,1.14,22.75,2.85,0.21,0.81,0.77,1.05,1.18,5.1,7.27,10.38,1.8,1.99,0.52,3.5,0.28,8.88,5.63,2.12,4.66,0.19,0.15,3.01,0.22,2.32,0.17,3.5,0.85,0.12,0,1.75,1.09,1.62,3.72,0.88,39.59,0.25,0.02,0.9,1.45,0.76,2.63,16.43,2.12,23.15,5.31,0.85,0.94,0.71,1.45,1.53,1.85,1.54,2.92,0.48,11.82,16.63,0.74,4.79,0.49,0.58,2.67,2.79,0.65,0.14,13.66,4.63,2.98,16.49,0.27,5.51,2.21,0.27,2.57,0.44,1.04,0.19,0.19,3.03,0.82,27.64,1,8.36,0.13,4.73,4.04,4.64,21.55,12.22,0.28,37.25,0.39,5.51,0.76,10.61,2.5,3.13,0.55,0.74,0.5,16.59,0.86,56.05,8.72,0.31,1.67,0.74,9.9,5.67,22.34,0,6.59,7.48,1.23,1.74,4.06,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,11.92,0.16,7.16,1.04,0.34,0.38,8,0.6,0.6,0.6,0.6,0.6
45,1990,137.77,0,22.97,52.38,37.32,4.35,22.58,3.52,0,23.36,6.75,0,38.16,0,0,0,0,0,9.3,33.77,4.19,15.05,77.96,0,0,0,0,9.39,0,0,0,0,93.8,0,10.98,9.54,0,6,0,41.19,44.07,26.94,93.69,36.97,29.96,2.62,1.1,1.3,26,3.26,0.24,0.53,0.53,1.2,1,5.38,9.26,12.41,1.8,2.37,0.81,4.83,0.32,10.15,12,2.13,4.7,0.22,0.15,4.01,0.25,2.1,0.27,5.9,0.67,0.11,1.84,0.89,1.25,1.62,3.68,0.56,60.28,0.28,0.01,0.9,2.28,1.01,1.29,18.57,2.42,25.15,5.64,0.81,0,0.57,1.66,3.28,1.8,1.52,2.94,0.55,1.7,19,0.14,5.47,0.29,0.19,2.55,3.19,0.41,0.15,14.25,3.44,3.4,12.34,0.28,5.45,2.52,0.37,2.9,0.35,0.73,0.13,0.13,2.84,1,22.26,1.14,5.57,0.06,5.16,4.69,2.68,19,15.73,0.37,42.47,0.37,6.3,0.86,7.83,2.91,1.75,0.39,0.84,0.5,40.3,1.21,67.11,10.44,0.05,1.86,0.85,11.29,8.88,34.98,0,7.9,1.08,1.04,1.47,4.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,12.91,0.18,3.5,1.04,0.34,0.12,8,0.6,0.6,0.6,0.6,0.6
46,1990,128.39,0,21.73,49.42,30.64,3.54,18.37,2.65,0,22.15,7.44,0,36.67,0,0,0,0,0,8.74,29.78,3.69,13.19,67.76,0,0,0,0,8.41,0,0,0,0,93.8,0,8.31,7.73,0,4.69,0,41.19,44.07,26.43,93.69,49.3,29.96,2.62,1.1,1.3,25.6,3.25,0.24,0.53,0.53,1.2,1,5.38,9.26,12.41,1.8,2.04,0.81,4.83,0.32,10.15,12,2.13,4.7,0.22,0.15,4.01,0.25,2.1,0.27,5.9,0.67,0.11,1.84,0.89,1.25,1.32,3.68,0.56,60.28,0.28,0.01,0.9,2.28,1.01,0,16.35,2.42,25.15,5.64,0.81,0,0.57,1.66,4.34,1.8,1.52,2.94,0.55,1.7,19,0.14,5.48,0.29,0.19,2.55,3.19,0.41,0.15,14.25,3.44,3.4,12.34,0.28,5.45,2.52,0.35,2.9,0.35,0.73,0.13,0.13,2.84,1.08,22.26,1.14,5.57,0.11,5.16,4.69,2.68,19,17.22,0.36,42.47,0.5,6.3,0.86,6.71,2.91,1.75,0.39,0.84,0.5,40.3,1.21,67.11,10.44,0.05,1.86,0.85,11.29,8.88,34.98,0,7.9,1.08,1.04,1.47,4.79,4.62,32.142,0.33,1.6863,0.726,0.66,0.66,0,1.5,0.12,12.91,0.18,3.5,1.04,0.34,0.12,8,0.6,0.6,0.6,0.6,0.6
